,name,text,url,follower_num
82,♥M.M Metcho GCFR🇳🇬 ♡,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/646662929165717504/N2spvQOP_normal.jpg,250
532,Elina,RT @true_pundit: ICYMI. Did President Obama Read the Fusion GPS ‘Steele Dossier’ in the White House Before Trump’s Election? https://t.co/k…,https://pbs.twimg.com/profile_images/936721617249554434/gHWd8rBU_normal.jpg,249
150,JTEE,"RT @Education4Libs: Barack Obama.

8 years of war. 
Lowest economy growth in history.
Record number of people on food stamps.
Record high h…",https://pbs.twimg.com/profile_images/944605400778903554/EteK_v4g_normal.jpg,249
1881,louis koucharis,take a good look at these rat bastards https://t.co/b3vHz39qV8,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,249
521,Janet Cooper,"RT @TheUndefeated: First, the Obamas delivered their first post-White House Merry Christmas message. Now @BarackObama's unveiling the next…",https://pbs.twimg.com/profile_images/792131296503930881/Y6BaDQ5H_normal.jpg,247
1716,Pat Rutter,"RT @Evan_Rosenfeld: The Sun: Sr. govt source said: “Harry has made it clear he wants the Obamas at the wedding, so it’s causing a lot of ne…",https://pbs.twimg.com/profile_images/553640081802555392/mWWlmHzq_normal.jpeg,247
1477,Jimmy,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/835229946503118849/KADDmTlC_normal.jpg,246
320,Jonny,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/944641404671807489/9XcRnaIX_normal.jpg,245
1447,Neil Kozarsky,RT @tonyposnanski: In 22 minutes Barack Obama’s “Merry Christmas” tweet got more likes than the Donald Trump “Merry Christmas” tweet he put…,https://pbs.twimg.com/profile_images/927004439411593216/C7dPsc4s_normal.jpg,244
307,Timothy J. Bogart,"RT @GSarafan: The same people who think Obama is a Muslim, think Trump is a Christian.",https://pbs.twimg.com/profile_images/822569760718286850/C2PLjQ1d_normal.jpg,244
204,Lisa Gann,RT @EricTrump: #JournalismIsDead  https://t.co/xZaJD5ADb7,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,244
413,Jack Juju,RT @mitchellvii: Obama made a habit of saying incredibly stupid things beautifully.,https://pbs.twimg.com/profile_images/927927115860897793/CvwUKGT4_normal.jpg,243
1216,Vic D. 🇺🇸,RT @DineshDSouza: How Obama must be scowling as he sees his successor has made it acceptable—even cool—to dispense with Happy Holidays &amp; sa…,https://pbs.twimg.com/profile_images/804544639071981568/kCNcRANb_normal.jpg,243
660,Arianna,RT @GucciClout: now this is MY PRESIDENT. merry christmas Obama https://t.co/5ZJYe23P81,https://pbs.twimg.com/profile_images/941134080275447808/V6TofbMM_normal.jpg,242
746,passivblock,"RT @lemell_lisa: Hmmm, something is missing..... 700,000 likes @realDonaldTrump, you are missing 700,000 likes,  but don't fret because Pre…",https://pbs.twimg.com/profile_images/743413535754035200/ISJn2zW1_normal.jpg,242
99,Denise,"Prince Harry- your family have become very good friends do not let 1 man ruin your celebration. 

Think of trump as… https://t.co/LCZ2DM8YTK",https://pbs.twimg.com/profile_images/918030967796830208/Qp9i3eJv_normal.jpg,242
393,Tommy Harvey,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/940025407041974272/tYHCqQkL_normal.jpg,241
88,sugar and spice,"RT @charliekirk11: America no longer has the highest corporate tax rate in the world 

ISIS is getting slaughtered 

Economy is booming 

G…",https://pbs.twimg.com/profile_images/836299736432836608/ntUz-9AA_normal.jpg,241
389,Del,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/934975069637488641/V2JYv_5U_normal.jpg,240
1479,Here’s Heather! *silence*,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/885192037091467266/u7CbIa0v_normal.jpg,240
1382,Debbie,RT @theenemyparty: So today is like the 3rd time the Trump's have gone to Church since being in the White House... President Obama went to…,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,239
1870,Patedmonds,RT @mitchellvii: Obama made a habit of saying incredibly stupid things beautifully.,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,238
1145,Marie ❄️,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/942545362904014848/l4DAnwiG_normal.jpg,238
882,Consuelo margarita,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/905051827489693701/pUuKC6J1_normal.jpg,237
657,Anastasia Tamar G,Did Obama’s “unaccompanied minor surge” bring MS 13 into the country? He did so much damage and .@potus is repairin… https://t.co/XTC23GSmHa,https://pbs.twimg.com/profile_images/771554634766749699/DsWXDNr1_normal.jpg,235
1606,Dan Kunsman,"RT @omriceren: When you think about it, almost impossible to understand how the Obama admin kept getting rolled by Russia. https://t.co/F6Z…",https://pbs.twimg.com/profile_images/586604461713465345/2MfobThc_normal.jpg,235
1885,Hakan Topal,wtf! https://t.co/3p8lQcsgcV,https://pbs.twimg.com/profile_images/937908887772188672/uH5unHHn_normal.jpg,235
1561,Debbie,RT @dekdarion: Why aren't the Obamas together for the holidays? 🤔 https://t.co/zTND4DjfZl,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,234
954,Katie Hickok,RT @kylegriffin1: Bold move for Obama to say Merry Christmas after banning it for so many years. https://t.co/HfAPkEYp6x,https://pbs.twimg.com/profile_images/578242193787379712/i3EfTjJF_normal.jpeg,234
1920,¿?,"RT @WavesOfFashion: Rare pic of Britney Spears, Barack Obama, and Michael Jackson -2000 https://t.co/5qBaPHFTMP",https://pbs.twimg.com/profile_images/824127984596643840/dU1T9fLk_normal.jpg,234
13,James Cheung,@JacobAWohl @MarkHvette08 Trudeau is Obama plus.He love jihad.,https://pbs.twimg.com/profile_images/832500517251133440/n6EXYQGA_normal.jpg,234
1290,ted williams,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/2521641760/26msoqdlrxh9lmjet9dr_normal.jpeg,234
982,vane mereles,"RT @HistoricaIMemes: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/gxxlBRQmvn",https://pbs.twimg.com/profile_images/862482849085218816/MM0dhlCQ_normal.jpg,233
543,DirttyDianna,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/918402349806190592/Anl14KMx_normal.jpg,233
1950,hounddog,RT @RWPUSA: Thank you Mr. President. We miss you. https://t.co/QO8NVnL70b,https://pbs.twimg.com/profile_images/634739340996820992/SJ7u5GGG_normal.jpg,233
497,o.T,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/918658914928885760/cme2UfK6_normal.jpg,233
671,Lisa Ren,"RT @TeaPainUSA: Obama won a Nobel Peace Prize, while Trump wins ""Lie of the Year"".   Congratulations, @realDonaldTrump!

https://t.co/1Do2U…",https://pbs.twimg.com/profile_images/869704012089765888/7lbG2nKE_normal.jpg,232
812,benjAmin,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/875371178847854594/hmFM8pDv_normal.jpg,232
1760,DG,"@Bakari_Sellers Bullshit buddy, she is right...Obama worried more about hurting other ppls feelings than Christians.",https://pbs.twimg.com/profile_images/616028790888644609/nJ1Gsx6p_normal.jpg,232
912,Chris 💪🏾💯,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/925947056883163137/sDIySylv_normal.jpg,232
1989,Mark James,"RT @ClintonM614: If Obama had a son- I bet he wouldn't look like this.

#MerryChristmas https://t.co/HpoAUEicYu",https://pbs.twimg.com/profile_images/871560332442861568/2qv5kkiV_normal.jpg,232
171,Angelica,"RT @SusanNow3: I will post this EVERYDAY till Trump is gone-
""He is Not my President and I will give him the same respect he gave Obama-non…",https://pbs.twimg.com/profile_images/939457783656861696/APrOV1sV_normal.jpg,231
808,Penni Folds,RT @tonyposnanski: Once when Obama was president I said Merry Christmas in my kitchen and my microwave started making alarm sounds and the…,https://pbs.twimg.com/profile_images/751256707918102529/jQOhBa7V_normal.jpg,231
77,VɨηŠѦNΣ,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/915700327730495488/HnSCkI-j_normal.jpg,231
1555,Kamal Amin,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/928046571492728832/RXeI4aZH_normal.jpg,231
136,ireadivote,"RT @AmandiOnAir: cc: @realDonaldTrump👇🏼

You may President like he was, but you will NEVER be RESPECTED like he is. https://t.co/6H9ird33uH",https://pbs.twimg.com/profile_images/871727421447208960/qqebbze3_normal.jpg,231
1897,Fletcher Peters,RT @kylegriffin1: Bold move for Obama to say Merry Christmas after banning it for so many years. https://t.co/HfAPkEYp6x,https://pbs.twimg.com/profile_images/939861909855178752/FHD5fWup_normal.jpg,230
225,Nick Avino,RT @mikescollins: THANK YOU MR. PRESIDENT!! My father is still in prison for saying Merry Christmas during the Obama years PLEASE HELP!! ht…,https://pbs.twimg.com/profile_images/935283828054257666/vqyXV0MJ_normal.jpg,230
1488,Charles Perez,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/231242315/Chas_normal.jpg,230
1688,Anil S. Rodrigues,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/914913975057375237/KcQ82TnM_normal.jpg,229
1224,eric,"@joshbag_ @chat_twizzle hahahaha if trump starts the nuclear war, fuck u mean he’s not gonna initiate it, north kor… https://t.co/ijUhb28nos",https://pbs.twimg.com/profile_images/939297613916049410/XIcA32sB_normal.jpg,229
1692,Eddie.,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/929436342953447424/WQ7d_PXF_normal.jpg,228
441,G.P.🇲🇽,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/939878346590248960/o3UY01JJ_normal.jpg,228
1076,Evita,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/569848504021835776/xvEJ9gnv_normal.jpeg,227
87,Bob McCrory,RT @Angelicanang: 🔥🔥BOOM!🔥🔥  Oh and the answer to that question is YES HE IS! https://t.co/oY9ZGM9eRa,https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,227
993,Donna Carr,"Not conversations, Steve. Keep your addled wits on your side of the pond. https://t.co/iSfrpJoIvj",https://pbs.twimg.com/profile_images/828768291665555456/AzEGPqT9_normal.jpg,226
770,J'onn J'onzz,"Shut up, none of the crazy things you guys prophesied happened.  He oversaw a big turn around in the stock market,… https://t.co/GNdSFHkrGB",https://pbs.twimg.com/profile_images/1327767496/GeorgiaTechYellowJackets_normal.png,225
805,J'onn J'onzz,"RT @pdjantzen: @RealJamesWoods Uh,  you idiots know that Obama's NOT president, right?  He didn't impose sharia law (YOU STUPID FUCKS!) and…",https://pbs.twimg.com/profile_images/1327767496/GeorgiaTechYellowJackets_normal.png,225
1157,rodknee⁶,"RT @memeprovider: Rare pic of Britney Spears, Barack Obama, and Michael Jackson, 2000 https://t.co/ZBujaXUd2f",https://pbs.twimg.com/profile_images/939228962995298304/tRRyZytN_normal.jpg,225
236,Colleen Patrick,"Wait .. he's saying .. Merry Christmas..? Oh, right, just like he has for the past few decades ... https://t.co/ylZq0I9C7o",https://pbs.twimg.com/profile_images/378800000199579870/3b5ad48fc01cfff7991a58a8a8163693_normal.jpeg,225
690,purplegrrl 🏳️‍🌈,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/463664580539850752/MT-JHSWf_normal.jpeg,225
533,Christopher O'Brien,RT @kumailn: It’s pronounced MERRY CHRISTM—- oh that is what you said. Never mind. Carry on. https://t.co/lPCQyvgm6c,https://pbs.twimg.com/profile_images/336291084/40575238A_normal.jpeg,223
845,merry mya☃️,"RT @_carpenterrr: the year is 2036. beyoncé knowles is president, our national anthem is “burnin up” by the jonas brothers, our flag is jus…",https://pbs.twimg.com/profile_images/944765918692986883/yyzRf0ju_normal.jpg,223
180,Christopher O'Brien,RT @TheRickyDavila: President Obama bringing Christmas presents to children this holiday season without the need for praise or gratitude is…,https://pbs.twimg.com/profile_images/336291084/40575238A_normal.jpeg,223
1262,Love Eachother,"RT @TheRickyDavila: First Lady Michelle Obama: The White House reveals who you are.

---------

President Barack Obama: Yes we can!

trump…",https://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,223
1180,♡,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/929071610698465280/7kBGJwyj_normal.jpg,223
953,veda,RT @lowkeylean: all I'm saying is that it used to be 7 for $27 when we had Obama https://t.co/GgCSOSTbGp,https://pbs.twimg.com/profile_images/933029833638055936/MJ81rpbr_normal.jpg,223
115,Jon Osburn,RT @Jerrym563: #eldorme @realDonaldTrump @VP @DonaldJTrumpJr @WhiteHouse @EricTrump @HouseGOP @IvankaTrump What happened to fighting for th…,https://pbs.twimg.com/profile_images/920719686920294400/l4wTzfxW_normal.jpg,222
527,IamGaryJ,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/933840647567659008/0mEb0YBU_normal.jpg,222
1784,Randy H,RT @funder: WATCH: President Obama say #MerryChristmas 17 times over the years. RT if you wish he were still President. 🎅🎄 https://t.co/ATn…,https://pbs.twimg.com/profile_images/208177862/ou_helmet_normal.jpg,221
319,👌DisjointedFan👌,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/823998597440028672/oLWes_VM_normal.jpg,221
609,Richard Chu,RT @KaniJJackson: Barack Obama’s Christmas message tweet got more retweets and likes than Trump's one. Dotard must be furious right now...,https://pbs.twimg.com/profile_images/940654200257695744/I4jTlPg4_normal.jpg,221
1538,Social Twurker,"RT @BarackObama: On behalf of the Obama family, Merry Christmas! We wish you joy and peace this holiday season. https://t.co/CNFUZrhrBj",https://pbs.twimg.com/profile_images/621346922566164480/CZro2-8-_normal.jpg,221
1827,Dayana,"RT @BillyBaldwin: Obama's assault on Christmas...
#FakeNews
#TrumpRussia
#MuellerTime  🎄👇🎄👇🎄👇🎄 https://t.co/nzwNyDKL6w",https://pbs.twimg.com/profile_images/738534865365311489/6XwKUA6E_normal.jpg,221
